"Always equal to ACS Summary File identification"	"State Postal Abbreviation"	"Summary Level"	"Geographic Component"	"US"	"Census Region"	"Census Division"	"State (FIPS Code)"	"County of current residence"	"County Subdivision (FIPS)"	"Place (FIPS Code)"	"Census Tract"	"Block Group"	"Consolidated City"	"American Indian Area/Alaska Native Area/ Hawaiian Home Land (Census)"	"American Indian Area/Alaska Native Area/ Hawaiian Home Land (FIPS)"	"American Indian Trust Land/Hawaiian Home Land Indicator"	"American Indian Tribal Subdivision (FIPS)"	"Alaska Native Regional Corporation (FIPS)"	"Metropolitan and Micropolitan Statistical Area"	"Combined Statistical Area"	"Metropolitan Statistical Area-Metropolitan Division"	"Metropolitan Area Central City"	"Metropolitan/Micropolitan Indicator Flag"	"New England City and Town Area"	"New England City and Town Combined Statistical Area"	"New England City and Town Area Division"	"Urban Area"	"Current Congressional District ***"	"State Legislative District Upper"	"State Legislative District Lower"	"5-digit ZIP Code Tabulation Area"	"Subminor Civil Division (FIPS)"	"State-School District (Elementary)"	"State-School District (Secondary)"	"State-School District (Unified)"	"Urban/Rural"	"Principal City Indicator"	"Public Use Microdata Area – 5% File"	"Geographic Identifier"	"Area Name"	"Tribal Tract"	"Tribal Block Group"	"Qualifying Name"	"FIPS"	"Area (Land)"	"Area (Water)"	"Place (State FIPS + Place FIPS)"	"ZIP Code Tabulation Area (3-digit)"	"Total Population"	"Population Density (Per Sq. Mile)"	"Area (Land)"
Geo_FILEID	Geo_STUSAB	Geo_SUMLEV	Geo_GEOCOMP	Geo_US	Geo_REGION	Geo_DIVISION	Geo_STATE	Geo_COUNTY	Geo_COUSUB	Geo_PLACE	Geo_TRACT	Geo_BLKGRP	Geo_CONCIT	Geo_AIANHH	Geo_AIANHHFP	Geo_AIHHTLI	Geo_AITS	Geo_ANRC	Geo_CBSA	Geo_CSA	Geo_METDIV	Geo_MACC	Geo_MEMI	Geo_NECTA	Geo_CNECTA	Geo_NECTADIV	Geo_UA	Geo_CDCURR	Geo_SLDU	Geo_SLDL	Geo_ZCTA5	Geo_SUBMCD	Geo_SDELM	Geo_SDSEC	Geo_SDUNI	Geo_UR	Geo_PCI	Geo_PUMA5	Geo_GEOID	Geo_NAME	Geo_BTTR	Geo_BTBG	Geo_QName	Geo_FIPS	Geo_AREALAND	Geo_AREAWATR	Geo_PLACESE	Geo_ZCTA3	SE_A00002_001	SE_A00002_002	SE_A00002_003
"ACSSF"	"ca"	"140"	"00"	""	""	""	"06"	"037"	""	""	"404501"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"Census Tract 4045.01"	""	""	"Census Tract 4045.01, Los Angeles County, California"	"06037404501"	"805206"	"0"	""	""	2786	8961.317	0.31089178791562
"ACSSF"	"ca"	"140"	"00"	""	""	""	"06"	"037"	""	""	"404503"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"Census Tract 4045.03"	""	""	"Census Tract 4045.03, Los Angeles County, California"	"06037404503"	"656776"	"0"	""	""	2875	11337.53	0.253582642081739
"ACSSF"	"ca"	"140"	"00"	""	""	""	"06"	"037"	""	""	"404504"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"Census Tract 4045.04"	""	""	"Census Tract 4045.04, Los Angeles County, California"	"06037404504"	"672303"	"0"	""	""	5291	20383.11	0.259577650552821
"ACSSF"	"ca"	"140"	"00"	""	""	""	"06"	"037"	""	""	"404600"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"Census Tract 4046"	""	""	"Census Tract 4046, Los Angeles County, California"	"06037404600"	"22853908"	"2037701"	""	""	1343	152.1995	8.82394358583901
"ACSSF"	"ca"	"140"	"00"	""	""	""	"06"	"037"	""	""	"404701"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"Census Tract 4047.01"	""	""	"Census Tract 4047.01, Los Angeles County, California"	"06037404701"	"1544165"	"163056"	""	""	5646	9469.89	0.596205465044626
"ACSSF"	"ca"	"140"	"00"	""	""	""	"06"	"037"	""	""	"404702"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"Census Tract 4047.02"	""	""	"Census Tract 4047.02, Los Angeles County, California"	"06037404702"	"1156276"	"0"	""	""	4807	10767.39	0.44644067848963
"ACSSF"	"ca"	"140"	"00"	""	""	""	"06"	"037"	""	""	"404703"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"Census Tract 4047.03"	""	""	"Census Tract 4047.03, Los Angeles County, California"	"06037404703"	"1206056"	"78946"	""	""	3189	6848.332	0.465660844760671
"ACSSF"	"ca"	"140"	"00"	""	""	""	"06"	"037"	""	""	"404804"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"Census Tract 4048.04"	""	""	"Census Tract 4048.04, Los Angeles County, California"	"06037404804"	"947325"	"0"	""	""	4487	12267.46	0.365764242923133
"ACSSF"	"ca"	"140"	"00"	""	""	""	"06"	"037"	""	""	"404805"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"Census Tract 4048.05"	""	""	"Census Tract 4048.05, Los Angeles County, California"	"06037404805"	"448710"	"0"	""	""	2972	17154.61	0.173247906940109
"ACSSF"	"ca"	"140"	"00"	""	""	""	"06"	"037"	""	""	"404806"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"Census Tract 4048.06"	""	""	"Census Tract 4048.06, Los Angeles County, California"	"06037404806"	"1513072"	"16401"	""	""	5862	10034.23	0.584200390117638
"ACSSF"	"ca"	"140"	"00"	""	""	""	"06"	"037"	""	""	"404901"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"Census Tract 4049.01"	""	""	"Census Tract 4049.01, Los Angeles County, California"	"06037404901"	"1141674"	"169"	""	""	5640	12794.84	0.440802814530415
"ACSSF"	"ca"	"140"	"00"	""	""	""	"06"	"037"	""	""	"404902"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"Census Tract 4049.02"	""	""	"Census Tract 4049.02, Los Angeles County, California"	"06037404902"	"691898"	"0"	""	""	3358	12570.03	0.267143322671765
"ACSSF"	"ca"	"140"	"00"	""	""	""	"06"	"037"	""	""	"404903"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"Census Tract 4049.03"	""	""	"Census Tract 4049.03, Los Angeles County, California"	"06037404903"	"545369"	"0"	""	""	2520	11967.62	0.210568157072542
"ACSSF"	"ca"	"140"	"00"	""	""	""	"06"	"037"	""	""	"405001"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"Census Tract 4050.01"	""	""	"Census Tract 4050.01, Los Angeles County, California"	"06037405001"	"1677531"	"26529"	""	""	5621	8678.423	0.647698367714445
"ACSSF"	"ca"	"140"	"00"	""	""	""	"06"	"037"	""	""	"405002"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"Census Tract 4050.02"	""	""	"Census Tract 4050.02, Los Angeles County, California"	"06037405002"	"885073"	"0"	""	""	3346	9791.396	0.341728610325608
"ACSSF"	"ca"	"140"	"00"	""	""	""	"06"	"037"	""	""	"405101"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"Census Tract 4051.01"	""	""	"Census Tract 4051.01, Los Angeles County, California"	"06037405101"	"1121229"	"0"	""	""	5120	11826.97	0.432908955562728
"ACSSF"	"ca"	"140"	"00"	""	""	""	"06"	"037"	""	""	"405102"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"Census Tract 4051.02"	""	""	"Census Tract 4051.02, Los Angeles County, California"	"06037405102"	"961817"	"0"	""	""	4902	13200.14	0.371359635643099
"ACSSF"	"ca"	"140"	"00"	""	""	""	"06"	"037"	""	""	"405201"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"Census Tract 4052.01"	""	""	"Census Tract 4052.01, Los Angeles County, California"	"06037405201"	"1355854"	"1874"	""	""	5307	10137.57	0.523498178369938
"ACSSF"	"ca"	"140"	"00"	""	""	""	"06"	"037"	""	""	"405202"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"Census Tract 4052.02"	""	""	"Census Tract 4052.02, Los Angeles County, California"	"06037405202"	"953267"	"0"	""	""	4631	12582.24	0.368058462046928
"ACSSF"	"ca"	"140"	"00"	""	""	""	"06"	"037"	""	""	"405203"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"Census Tract 4052.03"	""	""	"Census Tract 4052.03, Los Angeles County, California"	"06037405203"	"719185"	"0"	""	""	3086	11113.56	0.277678892720738
"ACSSF"	"ca"	"140"	"00"	""	""	""	"06"	"037"	""	""	"405301"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"Census Tract 4053.01"	""	""	"Census Tract 4053.01, Los Angeles County, California"	"06037405301"	"825367"	"0"	""	""	3108	9752.853	0.318675993865609
"ACSSF"	"ca"	"140"	"00"	""	""	""	"06"	"037"	""	""	"405302"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"Census Tract 4053.02"	""	""	"Census Tract 4053.02, Los Angeles County, California"	"06037405302"	"1795072"	"0"	""	""	5650	8152.003	0.693081203465035
"ACSSF"	"ca"	"140"	"00"	""	""	""	"06"	"037"	""	""	"405400"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"Census Tract 4054"	""	""	"Census Tract 4054, Los Angeles County, California"	"06037405400"	"1328886"	"0"	""	""	4807	9368.804	0.513085774914787
"ACSSF"	"ca"	"140"	"00"	""	""	""	"06"	"037"	""	""	"405500"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"Census Tract 4055"	""	""	"Census Tract 4055, Los Angeles County, California"	"06037405500"	"1864881"	"0"	""	""	6333	8795.41	0.720034610198966
"ACSSF"	"ca"	"140"	"00"	""	""	""	"06"	"037"	""	""	"405600"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"Census Tract 4056"	""	""	"Census Tract 4056, Los Angeles County, California"	"06037405600"	"2100911"	"0"	""	""	5613	6919.666	0.811166306562038
"ACSSF"	"ca"	"140"	"00"	""	""	""	"06"	"037"	""	""	"405701"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"Census Tract 4057.01"	""	""	"Census Tract 4057.01, Los Angeles County, California"	"06037405701"	"1043909"	"0"	""	""	3839	9524.742	0.403055535392442
"ACSSF"	"ca"	"140"	"00"	""	""	""	"06"	"037"	""	""	"405702"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"Census Tract 4057.02"	""	""	"Census Tract 4057.02, Los Angeles County, California"	"06037405702"	"1376777"	"0"	""	""	5319	10006.08	0.53157659417727
"ACSSF"	"ca"	"140"	"00"	""	""	""	"06"	"037"	""	""	"405800"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"Census Tract 4058"	""	""	"Census Tract 4058, Los Angeles County, California"	"06037405800"	"1895342"	"0"	""	""	5590	7638.744	0.73179566855136
"ACSSF"	"ca"	"140"	"00"	""	""	""	"06"	"037"	""	""	"405900"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"Census Tract 4059"	""	""	"Census Tract 4059, Los Angeles County, California"	"06037405900"	"1320369"	"0"	""	""	4212	8262.106	0.509797342690391
"ACSSF"	"ca"	"140"	"00"	""	""	""	"06"	"037"	""	""	"406000"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"Census Tract 4060"	""	""	"Census Tract 4060, Los Angeles County, California"	"06037406000"	"1909855"	"0"	""	""	5345	7248.449	0.737399169417001
"ACSSF"	"ca"	"140"	"00"	""	""	""	"06"	"037"	""	""	"406101"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"Census Tract 4061.01"	""	""	"Census Tract 4061.01, Los Angeles County, California"	"06037406101"	"1388112"	"0"	""	""	3125	5830.734	0.535953062330791
"ACSSF"	"ca"	"140"	"00"	""	""	""	"06"	"037"	""	""	"406103"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"Census Tract 4061.03"	""	""	"Census Tract 4061.03, Los Angeles County, California"	"06037406103"	"2209499"	"0"	""	""	8173	9580.439	0.853092369539936
"ACSSF"	"ca"	"140"	"00"	""	""	""	"06"	"037"	""	""	"406201"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"Census Tract 4062.01"	""	""	"Census Tract 4062.01, Los Angeles County, California"	"06037406201"	"798896"	"0"	""	""	3505	11363.07	0.308455483191428
"ACSSF"	"ca"	"140"	"00"	""	""	""	"06"	"037"	""	""	"406300"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"Census Tract 4063"	""	""	"Census Tract 4063, Los Angeles County, California"	"06037406300"	"5386135"	"4067"	""	""	6131	2948.165	2.07959843829392
"ACSSF"	"ca"	"140"	"00"	""	""	""	"06"	"037"	""	""	"406413"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"Census Tract 4064.13"	""	""	"Census Tract 4064.13, Los Angeles County, California"	"06037406413"	"3144662"	"31606"	""	""	6473	5331.254	1.21416083781083
"ACSSF"	"ca"	"140"	"00"	""	""	""	"06"	"037"	""	""	"406500"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"Census Tract 4065"	""	""	"Census Tract 4065, Los Angeles County, California"	"06037406500"	"2022163"	"24258"	""	""	7682	9839.111	0.780761532485865
"ACSSF"	"ca"	"140"	"00"	""	""	""	"06"	"037"	""	""	"406601"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"Census Tract 4066.01"	""	""	"Census Tract 4066.01, Los Angeles County, California"	"06037406601"	"1968195"	"0"	""	""	4923	6478.276	0.759924370305963
"ACSSF"	"ca"	"140"	"00"	""	""	""	"06"	"037"	""	""	"406602"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"Census Tract 4066.02"	""	""	"Census Tract 4066.02, Los Angeles County, California"	"06037406602"	"1590290"	"0"	""	""	4846	7892.323	0.614014427866075
"ACSSF"	"ca"	"140"	"00"	""	""	""	"06"	"037"	""	""	"406701"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"Census Tract 4067.01"	""	""	"Census Tract 4067.01, Los Angeles County, California"	"06037406701"	"943135"	"0"	""	""	3357	9218.817	0.364146474809922
"ACSSF"	"ca"	"140"	"00"	""	""	""	"06"	"037"	""	""	"406702"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"Census Tract 4067.02"	""	""	"Census Tract 4067.02, Los Angeles County, California"	"06037406702"	"2783380"	"39521"	""	""	6512	6059.54	1.07466907182582
"ACSSF"	"ca"	"140"	"00"	""	""	""	"06"	"037"	""	""	"406801"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"Census Tract 4068.01"	""	""	"Census Tract 4068.01, Los Angeles County, California"	"06037406801"	"1730808"	"14107"	""	""	4932	7380.265	0.668268733291428
"ACSSF"	"ca"	"140"	"00"	""	""	""	"06"	"037"	""	""	"406903"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"Census Tract 4069.03"	""	""	"Census Tract 4069.03, Los Angeles County, California"	"06037406903"	"1957286"	"4284"	""	""	7708	10199.65	0.755712381678988
"ACSSF"	"ca"	"140"	"00"	""	""	""	"06"	"037"	""	""	"407001"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"Census Tract 4070.01"	""	""	"Census Tract 4070.01, Los Angeles County, California"	"06037407001"	"976187"	"15892"	""	""	5971	15842.07	0.376907923897717
"ACSSF"	"ca"	"140"	"00"	""	""	""	"06"	"037"	""	""	"407002"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"Census Tract 4070.02"	""	""	"Census Tract 4070.02, Los Angeles County, California"	"06037407002"	"2938927"	"252971"	""	""	3490	3075.632	1.13472610683911
"ACSSF"	"ca"	"140"	"00"	""	""	""	"06"	"037"	""	""	"407101"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"Census Tract 4071.01"	""	""	"Census Tract 4071.01, Los Angeles County, California"	"06037407101"	"1135255"	"0"	""	""	4633	10569.8	0.438324424669149
"ACSSF"	"ca"	"140"	"00"	""	""	""	"06"	"037"	""	""	"407102"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"Census Tract 4071.02"	""	""	"Census Tract 4071.02, Los Angeles County, California"	"06037407102"	"922628"	"0"	""	""	5332	14967.91	0.356228677507386
"ACSSF"	"ca"	"140"	"00"	""	""	""	"06"	"037"	""	""	"407201"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"Census Tract 4072.01"	""	""	"Census Tract 4072.01, Los Angeles County, California"	"06037407201"	"646890"	"0"	""	""	3571	14297.4	0.249765635979781
"ACSSF"	"ca"	"140"	"00"	""	""	""	"06"	"037"	""	""	"407202"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"Census Tract 4072.02"	""	""	"Census Tract 4072.02, Los Angeles County, California"	"06037407202"	"808408"	"0"	""	""	3035	9723.572	0.31212808707994
"ACSSF"	"ca"	"140"	"00"	""	""	""	"06"	"037"	""	""	"407301"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"Census Tract 4073.01"	""	""	"Census Tract 4073.01, Los Angeles County, California"	"06037407301"	"989555"	"0"	""	""	3889	10178.78	0.382069337772994
"ACSSF"	"ca"	"140"	"00"	""	""	""	"06"	"037"	""	""	"407302"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"Census Tract 4073.02"	""	""	"Census Tract 4073.02, Los Angeles County, California"	"06037407302"	"803838"	"0"	""	""	3421	11022.56	0.310363600140232
"ACSSF"	"ca"	"140"	"00"	""	""	""	"06"	"037"	""	""	"407400"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"Census Tract 4074"	""	""	"Census Tract 4074, Los Angeles County, California"	"06037407400"	"607630"	"0"	""	""	1989	8477.998	0.234607264589643
"ACSSF"	"ca"	"140"	"00"	""	""	""	"06"	"037"	""	""	"407501"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"Census Tract 4075.01"	""	""	"Census Tract 4075.01, Los Angeles County, California"	"06037407501"	"1131321"	"0"	""	""	3919	8971.957	0.436805498712735
"ACSSF"	"ca"	"140"	"00"	""	""	""	"06"	"037"	""	""	"407502"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"Census Tract 4075.02"	""	""	"Census Tract 4075.02, Los Angeles County, California"	"06037407502"	"1029828"	"0"	""	""	4007	10077.49	0.397618830666397
"ACSSF"	"ca"	"140"	"00"	""	""	""	"06"	"037"	""	""	"407601"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"Census Tract 4076.01"	""	""	"Census Tract 4076.01, Los Angeles County, California"	"06037407601"	"781203"	"0"	""	""	3922	13002.94	0.301624177409316
"ACSSF"	"ca"	"140"	"00"	""	""	""	"06"	"037"	""	""	"407602"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"Census Tract 4076.02"	""	""	"Census Tract 4076.02, Los Angeles County, California"	"06037407602"	"931134"	"841"	""	""	4126	11476.64	0.359512862607858
"ACSSF"	"ca"	"140"	"00"	""	""	""	"06"	"037"	""	""	"407701"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"Census Tract 4077.01"	""	""	"Census Tract 4077.01, Los Angeles County, California"	"06037407701"	"1141957"	"0"	""	""	4355	9877.253	0.440912081445937
"ACSSF"	"ca"	"140"	"00"	""	""	""	"06"	"037"	""	""	"407702"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"Census Tract 4077.02"	""	""	"Census Tract 4077.02, Los Angeles County, California"	"06037407702"	"2000942"	"905"	""	""	6635	8588.24	0.772568058230386
"ACSSF"	"ca"	"140"	"00"	""	""	""	"06"	"037"	""	""	"407801"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"Census Tract 4078.01"	""	""	"Census Tract 4078.01, Los Angeles County, California"	"06037407801"	"1071597"	"0"	""	""	5157	12464.17	0.413745932413586
"ACSSF"	"ca"	"140"	"00"	""	""	""	"06"	"037"	""	""	"407802"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"Census Tract 4078.02"	""	""	"Census Tract 4078.02, Los Angeles County, California"	"06037407802"	"3134375"	"1706"	""	""	3386	2797.91	1.2101890047367
"ACSSF"	"ca"	"140"	"00"	""	""	""	"06"	"037"	""	""	"407901"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"Census Tract 4079.01"	""	""	"Census Tract 4079.01, Los Angeles County, California"	"06037407901"	"1025305"	"0"	""	""	4374	11049.01	0.395872490528914
"ACSSF"	"ca"	"140"	"00"	""	""	""	"06"	"037"	""	""	"407902"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"Census Tract 4079.02"	""	""	"Census Tract 4079.02, Los Angeles County, California"	"06037407902"	"470452"	"304"	""	""	1542	8489.201	0.181642540428759
"ACSSF"	"ca"	"140"	"00"	""	""	""	"06"	"037"	""	""	"408003"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"Census Tract 4080.03"	""	""	"Census Tract 4080.03, Los Angeles County, California"	"06037408003"	"1363277"	"1729"	""	""	4790	9100.163	0.526364214814895
"ACSSF"	"ca"	"140"	"00"	""	""	""	"06"	"037"	""	""	"408004"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"Census Tract 4080.04"	""	""	"Census Tract 4080.04, Los Angeles County, California"	"06037408004"	"621560"	"0"	""	""	2497	10404.79	0.239985667887264
"ACSSF"	"ca"	"140"	"00"	""	""	""	"06"	"037"	""	""	"408005"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"Census Tract 4080.05"	""	""	"Census Tract 4080.05, Los Angeles County, California"	"06037408005"	"3680014"	"4628"	""	""	5271	3709.721	1.42086140939649
"ACSSF"	"ca"	"140"	"00"	""	""	""	"06"	"037"	""	""	"408006"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"Census Tract 4080.06"	""	""	"Census Tract 4080.06, Los Angeles County, California"	"06037408006"	"3323281"	"0"	""	""	3717	2896.832	1.28312602220551
"ACSSF"	"ca"	"140"	"00"	""	""	""	"06"	"037"	""	""	"408133"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"Census Tract 4081.33"	""	""	"Census Tract 4081.33, Los Angeles County, California"	"06037408133"	"1056841"	"0"	""	""	6227	15260.44	0.408048608719423
"ACSSF"	"ca"	"140"	"00"	""	""	""	"06"	"037"	""	""	"408134"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"Census Tract 4081.34"	""	""	"Census Tract 4081.34, Los Angeles County, California"	"06037408134"	"884018"	"0"	""	""	2823	8270.8	0.341321272530992
"ACSSF"	"ca"	"140"	"00"	""	""	""	"06"	"037"	""	""	"408135"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"Census Tract 4081.35"	""	""	"Census Tract 4081.35, Los Angeles County, California"	"06037408135"	"1127701"	"0"	""	""	4249	9758.667	0.435407808839269
"ACSSF"	"ca"	"140"	"00"	""	""	""	"06"	"037"	""	""	"408136"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"Census Tract 4081.36"	""	""	"Census Tract 4081.36, Los Angeles County, California"	"06037408136"	"1009037"	"0"	""	""	3716	9538.198	0.389591380346164
"ACSSF"	"ca"	"140"	"00"	""	""	""	"06"	"037"	""	""	"408137"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"Census Tract 4081.37"	""	""	"Census Tract 4081.37, Los Angeles County, California"	"06037408137"	"830776"	"0"	""	""	4202	13099.96	0.320764420530134
"ACSSF"	"ca"	"140"	"00"	""	""	""	"06"	"037"	""	""	"408138"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"Census Tract 4081.38"	""	""	"Census Tract 4081.38, Los Angeles County, California"	"06037408138"	"894992"	"0"	""	""	5035	14570.62	0.345558357799341
"ACSSF"	"ca"	"140"	"00"	""	""	""	"06"	"037"	""	""	"408139"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"Census Tract 4081.39"	""	""	"Census Tract 4081.39, Los Angeles County, California"	"06037408139"	"784402"	"0"	""	""	4581	15125.83	0.302859318267112
