Geo_FIPS,Geo_QName,Geo_STUSAB,Geo_SUMLEV,Geo_GEOCOMP,Geo_US,Geo_REGION,Geo_DIVISION,Geo_STATE,Geo_COUNTY,Geo_COUSUB,Geo_PLACE,Geo_TRACT,Geo_BLKGRP,Geo_CONCIT,Geo_AIANHH,Geo_AIANHHFP,Geo_AIHHTLI,Geo_AITS,Geo_ANRC,Geo_CBSA,Geo_CSA,Geo_METDIV,Geo_MACC,Geo_MEMI,Geo_NECTA,Geo_CNECTA,Geo_NECTADIV,Geo_UA,Geo_CDCURR,Geo_SLDU,Geo_SLDL,Geo_ZCTA3,Geo_ZCTA5,Geo_SUBMCD,Geo_SDELM,Geo_SDSEC,Geo_SDUNI,Geo_UR,Geo_PCI,Geo_PUMA5,Geo_NAME,Geo_BTTR,Geo_BTBG,Geo_PLACESE,SE_A00002_001,SE_A00002_002,SE_A00002_003
"06037236206","Census Tract 2362.06, Los Angeles County, California","ca","140","00",,,,"06","037",,,"236206",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 2362.06",,,,2983,28099.93,0.106156862502838
"06037236400","Census Tract 2364, Los Angeles County, California","ca","140","00",,,,"06","037",,,"236400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 2364",,,,4551,8793.014,0.51756996557513
"06037237101","Census Tract 2371.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"237101",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 2371.01",,,,3827,15759.69,0.242834715836521
"06037237102","Census Tract 2371.02, Los Angeles County, California","ca","140","00",,,,"06","037",,,"237102",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 2371.02",,,,4038,22737.37,0.177593100817456
"06037237201","Census Tract 2372.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"237201",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 2372.01",,,,4138,23637.47,0.175061042753866
"06037237202","Census Tract 2372.02, Los Angeles County, California","ca","140","00",,,,"06","037",,,"237202",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 2372.02",,,,4653,10876.13,0.427817426181125
"06037237300","Census Tract 2373, Los Angeles County, California","ca","140","00",,,,"06","037",,,"237300",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 2373",,,,6051,15708.29,0.385210665068718
"06037237401","Census Tract 2374.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"237401",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 2374.01",,,,4331,21734.16,0.199271579636662
"06037237402","Census Tract 2374.02, Los Angeles County, California","ca","140","00",,,,"06","037",,,"237402",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 2374.02",,,,3896,19359.2,0.20124803667044
"06037237500","Census Tract 2375, Los Angeles County, California","ca","140","00",,,,"06","037",,,"237500",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 2375",,,,2822,21667.12,0.130243460587462
"06037237600","Census Tract 2376, Los Angeles County, California","ca","140","00",,,,"06","037",,,"237600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 2376",,,,4014,20638.09,0.194494723527677
"06037237710","Census Tract 2377.10, Los Angeles County, California","ca","140","00",,,,"06","037",,,"237710",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 2377.10",,,,4445,26631.97,0.166904634307186
"06037237720","Census Tract 2377.20, Los Angeles County, California","ca","140","00",,,,"06","037",,,"237720",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 2377.20",,,,3784,30134.57,0.125570079861374
"06037237800","Census Tract 2378, Los Angeles County, California","ca","140","00",,,,"06","037",,,"237800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 2378",,,,3880,10330.29,0.375594404298398
"06037237900","Census Tract 2379, Los Angeles County, California","ca","140","00",,,,"06","037",,,"237900",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 2379",,,,4131,10920.07,0.378294416808109
"06037238000","Census Tract 2380, Los Angeles County, California","ca","140","00",,,,"06","037",,,"238000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 2380",,,,5592,8706.093,0.642308767453749
"06037238100","Census Tract 2381, Los Angeles County, California","ca","140","00",,,,"06","037",,,"238100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 2381",,,,5165,13598.27,0.379827628544997
"06037238200","Census Tract 2382, Los Angeles County, California","ca","140","00",,,,"06","037",,,"238200",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 2382",,,,6181,15593.45,0.396384462012951
"06037238310","Census Tract 2383.10, Los Angeles County, California","ca","140","00",,,,"06","037",,,"238310",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 2383.10",,,,5400,35223.02,0.153308818419236
"06037238320","Census Tract 2383.20, Los Angeles County, California","ca","140","00",,,,"06","037",,,"238320",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 2383.20",,,,3560,19689.88,0.180803540402504
"06037238400","Census Tract 2384, Los Angeles County, California","ca","140","00",,,,"06","037",,,"238400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 2384",,,,5107,10162.61,0.50252819704184
"06037239201","Census Tract 2392.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"239201",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 2392.01",,,,3563,20512.92,0.173695399360924
"06037239202","Census Tract 2392.02, Los Angeles County, California","ca","140","00",,,,"06","037",,,"239202",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 2392.02",,,,5645,11461.45,0.492520428666079
"06037239310","Census Tract 2393.10, Los Angeles County, California","ca","140","00",,,,"06","037",,,"239310",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 2393.10",,,,4026,19495.55,0.206508678804689
"06037239320","Census Tract 2393.20, Los Angeles County, California","ca","140","00",,,,"06","037",,,"239320",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 2393.20",,,,3078,22969.18,0.134005640180572
"06037239330","Census Tract 2393.30, Los Angeles County, California","ca","140","00",,,,"06","037",,,"239330",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 2393.30",,,,2972,7858.36,0.378195960753486
"06037239501","Census Tract 2395.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"239501",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 2395.01",,,,3668,20033.27,0.183095442913249
"06037239502","Census Tract 2395.02, Los Angeles County, California","ca","140","00",,,,"06","037",,,"239502",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 2395.02",,,,3624,18371.19,0.19726539273541
"06037239601","Census Tract 2396.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"239601",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 2396.01",,,,3675,22539.55,0.163046701374678
"06037239602","Census Tract 2396.02, Los Angeles County, California","ca","140","00",,,,"06","037",,,"239602",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 2396.02",,,,3967,28692.78,0.138257783433746
"06037239701","Census Tract 2397.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"239701",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 2397.01",,,,4509,28505.24,0.158181427867619
"06037239702","Census Tract 2397.02, Los Angeles County, California","ca","140","00",,,,"06","037",,,"239702",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 2397.02",,,,4567,24324.76,0.187751062939288
"06037239801","Census Tract 2398.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"239801",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 2398.01",,,,4116,28752.5,0.143152786808279
"06037239802","Census Tract 2398.02, Los Angeles County, California","ca","140","00",,,,"06","037",,,"239802",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 2398.02",,,,5767,24508.22,0.235308812241601
"06037240010","Census Tract 2400.10, Los Angeles County, California","ca","140","00",,,,"06","037",,,"240010",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 2400.10",,,,3888,17113,0.22719564723852
"06037240020","Census Tract 2400.20, Los Angeles County, California","ca","140","00",,,,"06","037",,,"240020",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 2400.20",,,,5286,19019.69,0.277922523193158
"06037240200","Census Tract 2402, Los Angeles County, California","ca","140","00",,,,"06","037",,,"240200",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 2402",,,,6345,22004.78,0.288346509713559
"06037240301","Census Tract 2403.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"240301",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 2403.01",,,,3061,16907.12,0.181047943079273
"06037240302","Census Tract 2403.02, Los Angeles County, California","ca","140","00",,,,"06","037",,,"240302",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 2403.02",,,,2849,21411.88,0.13305698713662
"06037240401","Census Tract 2404.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"240401",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 2404.01",,,,6409,23951.33,0.267584251355605
"06037240402","Census Tract 2404.02, Los Angeles County, California","ca","140","00",,,,"06","037",,,"240402",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 2404.02",,,,4276,18418.11,0.232162851719776
"06037240500","Census Tract 2405, Los Angeles County, California","ca","140","00",,,,"06","037",,,"240500",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 2405",,,,6760,21547.82,0.313720758551777
"06037240600","Census Tract 2406, Los Angeles County, California","ca","140","00",,,,"06","037",,,"240600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 2406",,,,5431,20812.24,0.260952174295788
"06037240700","Census Tract 2407, Los Angeles County, California","ca","140","00",,,,"06","037",,,"240700",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 2407",,,,6324,13712.12,0.461197889719952
"06037240800","Census Tract 2408, Los Angeles County, California","ca","140","00",,,,"06","037",,,"240800",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 2408",,,,4470,18357.41,0.24349842547533
"06037240901","Census Tract 2409.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"240901",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 2409.01",,,,2711,20356.65,0.133175134402167
"06037240902","Census Tract 2409.02, Los Angeles County, California","ca","140","00",,,,"06","037",,,"240902",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 2409.02",,,,3658,13293.08,0.275180811648548
"06037241001","Census Tract 2410.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"241001",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 2410.01",,,,4641,13295.05,0.349077293022207
"06037241002","Census Tract 2410.02, Los Angeles County, California","ca","140","00",,,,"06","037",,,"241002",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 2410.02",,,,3776,13826.12,0.273106284662323
"06037241110","Census Tract 2411.10, Los Angeles County, California","ca","140","00",,,,"06","037",,,"241110",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 2411.10",,,,3819,20325.55,0.187891604130984
"06037241120","Census Tract 2411.20, Los Angeles County, California","ca","140","00",,,,"06","037",,,"241120",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 2411.20",,,,4207,16417.25,0.256254855234851
"06037241201","Census Tract 2412.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"241201",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 2412.01",,,,3287,17520.74,0.187606274623666
"06037241202","Census Tract 2412.02, Los Angeles County, California","ca","140","00",,,,"06","037",,,"241202",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 2412.02",,,,5291,11780.65,0.449126405218866
"06037241300","Census Tract 2413, Los Angeles County, California","ca","140","00",,,,"06","037",,,"241300",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 2413",,,,2376,11786.07,0.201593984219232
"06037241400","Census Tract 2414, Los Angeles County, California","ca","140","00",,,,"06","037",,,"241400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 2414",,,,3974,17882.9,0.222223423428989
"06037242000","Census Tract 2420, Los Angeles County, California","ca","140","00",,,,"06","037",,,"242000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 2420",,,,4074,16315.23,0.249705404040482
"06037242100","Census Tract 2421, Los Angeles County, California","ca","140","00",,,,"06","037",,,"242100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 2421",,,,2680,15102.13,0.177458351158384
"06037242201","Census Tract 2422.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"242201",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 2422.01",,,,4011,25361.04,0.15815594512407
"06037242202","Census Tract 2422.02, Los Angeles County, California","ca","140","00",,,,"06","037",,,"242202",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 2422.02",,,,2966,19032.89,0.155835471052376
"06037242300","Census Tract 2423, Los Angeles County, California","ca","140","00",,,,"06","037",,,"242300",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 2423",,,,5010,20595.33,0.243259042126836
"06037242600","Census Tract 2426, Los Angeles County, California","ca","140","00",,,,"06","037",,,"242600",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 2426",,,,4698,25562.58,0.183784249193433
"06037242700","Census Tract 2427, Los Angeles County, California","ca","140","00",,,,"06","037",,,"242700",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 2427",,,,4982,12710,0.391974789072382
"06037243001","Census Tract 2430.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"243001",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 2430.01",,,,3444,25737.12,0.133814519603952
"06037243002","Census Tract 2430.02, Los Angeles County, California","ca","140","00",,,,"06","037",,,"243002",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 2430.02",,,,2846,18814.3,0.151267882322235
"06037243100","Census Tract 2431, Los Angeles County, California","ca","140","00",,,,"06","037",,,"243100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 2431",,,,5552,24537.21,0.226268615916367
"06037261102","Census Tract 2611.02, Los Angeles County, California","ca","140","00",,,,"06","037",,,"261102",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 2611.02",,,,3502,1140.583,3.07035978545074
"06037261103","Census Tract 2611.03, Los Angeles County, California","ca","140","00",,,,"06","037",,,"261103",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 2611.03",,,,1767,2200.159,0.80312379825698
"06037261104","Census Tract 2611.04, Los Angeles County, California","ca","140","00",,,,"06","037",,,"261104",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 2611.04",,,,1547,898.3241,1.72209562360907
"06037261200","Census Tract 2612, Los Angeles County, California","ca","140","00",,,,"06","037",,,"261200",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 2612",,,,3967,1413.755,2.80600257607371
"06037262100","Census Tract 2621, Los Angeles County, California","ca","140","00",,,,"06","037",,,"262100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 2621",,,,2457,727.7084,3.37635232286791
"06037262200","Census Tract 2622, Los Angeles County, California","ca","140","00",,,,"06","037",,,"262200",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 2622",,,,4378,1323.331,3.30831841691931
"06037262301","Census Tract 2623.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"262301",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 2623.01",,,,2806,556.6522,5.04084961011402
"06037262302","Census Tract 2623.02, Los Angeles County, California","ca","140","00",,,,"06","037",,,"262302",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 2623.02",,,,2839,2400.161,1.18283752666036
"06037262303","Census Tract 2623.03, Los Angeles County, California","ca","140","00",,,,"06","037",,,"262303",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 2623.03",,,,2749,2723.431,1.00938846048708
"06037262400","Census Tract 2624, Los Angeles County, California","ca","140","00",,,,"06","037",,,"262400",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 2624",,,,2900,666.5315,4.35088232069029
"06037262501","Census Tract 2625.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"262501",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 2625.01",,,,3709,5874.968,0.631322616166561
"06037262601","Census Tract 2626.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"262601",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 2626.01",,,,3330,2382.272,1.39782539533002
"06037262604","Census Tract 2626.04, Los Angeles County, California","ca","140","00",,,,"06","037",,,"262604",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 2626.04",,,,5763,2632.372,2.18928041365443
"06037262704","Census Tract 2627.04, Los Angeles County, California","ca","140","00",,,,"06","037",,,"262704",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 2627.04",,,,3590,4776.124,0.75165560612636
"06037262706","Census Tract 2627.06, Los Angeles County, California","ca","140","00",,,,"06","037",,,"262706",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 2627.06",,,,3492,3925.629,0.889538870450365
"06037262802","Census Tract 2628.02, Los Angeles County, California","ca","140","00",,,,"06","037",,,"262802",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 2628.02",,,,3512,2733.98,1.2845742914639
"06037264000","Census Tract 2640, Los Angeles County, California","ca","140","00",,,,"06","037",,,"264000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 2640",,,,2968,4115.073,0.721250832050187
"06037264102","Census Tract 2641.02, Los Angeles County, California","ca","140","00",,,,"06","037",,,"264102",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 2641.02",,,,2814,18382.33,0.153081790340341
"06037264103","Census Tract 2641.03, Los Angeles County, California","ca","140","00",,,,"06","037",,,"264103",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 2641.03",,,,2777,31200.34,0.0890054316853978
"06037264303","Census Tract 2643.03, Los Angeles County, California","ca","140","00",,,,"06","037",,,"264303",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 2643.03",,,,2706,32378.59,0.0835737462876276
"06037264304","Census Tract 2643.04, Los Angeles County, California","ca","140","00",,,,"06","037",,,"264304",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 2643.04",,,,2358,29979.69,0.0786532601695452
"06037264305","Census Tract 2643.05, Los Angeles County, California","ca","140","00",,,,"06","037",,,"264305",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 2643.05",,,,4396,8459.196,0.51967113361143
"06037264306","Census Tract 2643.06, Los Angeles County, California","ca","140","00",,,,"06","037",,,"264306",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 2643.06",,,,1703,12367.41,0.137700637995234
"06037265100","Census Tract 2651, Los Angeles County, California","ca","140","00",,,,"06","037",,,"265100",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 2651",,,,2413,2645.873,0.911986464802154
"06037265201","Census Tract 2652.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"265201",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 2652.01",,,,2615,15434.16,0.169429356429451
"06037265203","Census Tract 2652.03, Los Angeles County, California","ca","140","00",,,,"06","037",,,"265203",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 2652.03",,,,1988,16607.2,0.119707118334139
"06037265204","Census Tract 2652.04, Los Angeles County, California","ca","140","00",,,,"06","037",,,"265204",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 2652.04",,,,1544,15074.64,0.102423640572852
"06037265301","Census Tract 2653.01, Los Angeles County, California","ca","140","00",,,,"06","037",,,"265301",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 2653.01",,,,12794,20764.62,0.616144167463324
"06037265303","Census Tract 2653.03, Los Angeles County, California","ca","140","00",,,,"06","037",,,"265303",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 2653.03",,,,4736,82880.73,0.0571423496942843
"06037265304","Census Tract 2653.04, Los Angeles County, California","ca","140","00",,,,"06","037",,,"265304",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 2653.04",,,,3009,59498.36,0.0505728211868163
"06037265306","Census Tract 2653.06, Los Angeles County, California","ca","140","00",,,,"06","037",,,"265306",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 2653.06",,,,1788,49663.24,0.0360024834091895
"06037265307","Census Tract 2653.07, Los Angeles County, California","ca","140","00",,,,"06","037",,,"265307",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 2653.07",,,,2190,26070.11,0.0840042502127423
"06037265410","Census Tract 2654.10, Los Angeles County, California","ca","140","00",,,,"06","037",,,"265410",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 2654.10",,,,1679,6120.111,0.274341425520118
"06037265420","Census Tract 2654.20, Los Angeles County, California","ca","140","00",,,,"06","037",,,"265420",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 2654.20",,,,1474,5224.108,0.282153430826707
"06037265521","Census Tract 2655.21, Los Angeles County, California","ca","140","00",,,,"06","037",,,"265521",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 2655.21",,,,1569,31022.91,0.0505755239020412
"06037265522","Census Tract 2655.22, Los Angeles County, California","ca","140","00",,,,"06","037",,,"265522",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 2655.22",,,,2086,21399.09,0.0974807605286202
"06037265523","Census Tract 2655.23, Los Angeles County, California","ca","140","00",,,,"06","037",,,"265523",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 2655.23",,,,2180,16681.26,0.130685547577827
"06037265524","Census Tract 2655.24, Los Angeles County, California","ca","140","00",,,,"06","037",,,"265524",,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Census Tract 2655.24",,,,2864,17279.42,0.165746327782214
